model_id,model_name,vehicle_type,fuel_type,transmission,engine_cc,seating_capacity,ex_showroom_price
M5530,Honda_Model_30,Sedan,Petrol,Manual,1799,7,2724719
M5531,Honda_Model_31,SUV,Diesel,Manual,1799,7,1601174
M5532,Honda_Model_32,Hatchback,Petrol,Manual,1199,5,3265820
M5533,Honda_Model_33,Hatchback,Diesel,Automatic,1799,7,1817022
M5534,Honda_Model_34,Hatchback,Hybrid,Automatic,1799,5,1963438
M5535,Honda_Model_35,SUV,Petrol,Manual,1498,5,761516
M5536,Honda_Model_36,Hatchback,Hybrid,Manual,1993,5,2398087
M5537,Honda_Model_37,Hatchback,Diesel,Manual,1199,7,3234618
M5538,Honda_Model_38,SUV,Hybrid,Automatic,1799,5,1832097
M5539,Honda_Model_39,Sedan,Hybrid,Automatic,1799,7,1115367
M5540,Honda_Model_40,Sedan,Hybrid,Manual,1199,7,3709257
M5541,Honda_Model_41,SUV,Diesel,Manual,1498,5,2344230
M5542,Honda_Model_42,Hatchback,Petrol,Manual,1199,7,4021097
M5543,Honda_Model_43,SUV,Hybrid,Manual,1498,5,4410904
M5544,Honda_Model_44,Sedan,Petrol,Manual,1799,5,1018339
M5545,Honda_Model_45,Sedan,Diesel,Automatic,1993,7,1570442
M5546,Honda_Model_46,SUV,Petrol,Manual,1498,5,3523528
M5547,Honda_Model_47,SUV,Hybrid,Automatic,1498,7,4051779
M5548,Honda_Model_48,Sedan,Hybrid,Manual,1199,7,2246466
M5549,Honda_Model_49,SUV,Hybrid,Manual,1799,7,885406
M5550,Honda_Model_0,Sedan,Hybrid,Automatic,1993,5,3419914
M5551,Honda_Model_1,SUV,Hybrid,Manual,1199,7,1292633
M5552,Honda_Model_2,SUV,Hybrid,Automatic,1199,5,2705841
M5553,Honda_Model_3,SUV,Diesel,Automatic,1993,5,4492633
M5554,Honda_Model_4,Sedan,Diesel,Manual,1799,7,1906578
M5555,Honda_Model_5,SUV,Diesel,Manual,1993,7,3904845
M5556,Honda_Model_6,Sedan,Petrol,Automatic,1199,5,3606679
M5557,Honda_Model_7,Sedan,Petrol,Automatic,1199,7,1752567
M5558,Honda_Model_8,SUV,Diesel,Manual,1498,7,2820671
M5559,Honda_Model_9,SUV,Petrol,Automatic,1993,7,1513089
M5560,Honda_Model_10,Sedan,Petrol,Manual,1993,5,3584410
M5561,Honda_Model_11,Sedan,Hybrid,Automatic,1993,7,873697
M5562,Honda_Model_12,Hatchback,Hybrid,Manual,1199,5,2617057
M5563,Honda_Model_13,Sedan,Petrol,Automatic,1799,5,4387817
M5564,Honda_Model_14,Hatchback,Petrol,Automatic,1199,7,3220214
M5565,Honda_Model_15,Hatchback,Diesel,Manual,1498,7,2836718
M5566,Honda_Model_16,Hatchback,Petrol,Automatic,1199,5,2956587
M5567,Honda_Model_17,SUV,Hybrid,Automatic,1199,5,2716639
M5568,Honda_Model_18,SUV,Petrol,Automatic,1199,7,2141514
M5569,Honda_Model_19,Sedan,Diesel,Automatic,1498,5,1622640
M5570,Honda_Model_20,Hatchback,Hybrid,Automatic,1993,7,1413297
M5571,Honda_Model_21,SUV,Hybrid,Automatic,1799,5,1241709
M5572,Honda_Model_22,SUV,Hybrid,Automatic,1799,7,956080
M5573,Honda_Model_23,SUV,Hybrid,Manual,1498,5,4102958
M5574,Honda_Model_24,SUV,Petrol,Automatic,1993,7,778027
M5575,Honda_Model_25,SUV,Diesel,Automatic,1993,7,1231834
M5576,Honda_Model_26,Hatchback,Petrol,Manual,1498,5,3130735
M5577,Honda_Model_27,Hatchback,Petrol,Automatic,1199,7,2450559
M5578,Honda_Model_28,Hatchback,Hybrid,Automatic,1993,5,1502838
M5579,Honda_Model_29,Hatchback,Diesel,Manual,1799,5,3189505
M5580,Honda_Model_30,Sedan,Hybrid,Automatic,1498,5,4117697
M5581,Honda_Model_31,Hatchback,Petrol,Automatic,1799,5,3786479
M5582,Honda_Model_32,SUV,Petrol,Manual,1199,7,3038721
M5583,Honda_Model_33,Hatchback,Hybrid,Manual,1498,5,1744583
M5584,Honda_Model_34,Sedan,Petrol,Automatic,1799,5,3093469
M5585,Honda_Model_35,SUV,Petrol,Automatic,1799,5,2774054
M5586,Honda_Model_36,Hatchback,Hybrid,Manual,1199,7,4107264
M5587,Honda_Model_37,Hatchback,Petrol,Automatic,1498,5,4163491
M5588,Honda_Model_38,Hatchback,Diesel,Manual,1993,7,2093834
M5589,Honda_Model_39,SUV,Hybrid,Manual,1993,7,1069215
M5590,Honda_Model_40,SUV,Diesel,Manual,1799,5,996518
M5591,Honda_Model_41,Sedan,Petrol,Automatic,1199,7,1679217
M5592,Honda_Model_42,SUV,Petrol,Manual,1799,5,2445347
M5593,Honda_Model_43,SUV,Hybrid,Manual,1199,7,2075088
M5594,Honda_Model_44,Hatchback,Petrol,Manual,1993,7,2543324
M5595,Honda_Model_45,SUV,Hybrid,Automatic,1799,5,3300318
M5596,Honda_Model_46,Hatchback,Hybrid,Automatic,1799,7,3594140
M5597,Honda_Model_47,Hatchback,Hybrid,Automatic,1199,5,1627562
M5598,Honda_Model_48,SUV,Hybrid,Manual,1498,7,1328842
M5599,Honda_Model_49,Sedan,Hybrid,Automatic,1199,5,931059
M5600,Honda_Model_0,Sedan,Diesel,Automatic,1498,5,4264426
M5601,Honda_Model_1,SUV,Hybrid,Manual,1993,5,3890222
M5602,Honda_Model_2,Sedan,Diesel,Manual,1799,5,1642509
M5603,Honda_Model_3,Hatchback,Petrol,Automatic,1799,7,1571103
M5604,Honda_Model_4,Hatchback,Hybrid,Automatic,1199,5,1182640
M5605,Honda_Model_5,SUV,Petrol,Manual,1199,5,3878209
M5606,Honda_Model_6,Sedan,Hybrid,Automatic,1993,5,3874129
M5607,Honda_Model_7,Sedan,Diesel,Manual,1993,5,1264719
M5608,Honda_Model_8,Hatchback,Diesel,Manual,1498,7,1026603
M5609,Honda_Model_9,SUV,Diesel,Automatic,1993,5,4198345
M5610,Honda_Model_10,Sedan,Petrol,Automatic,1993,7,2777467
M5611,Honda_Model_11,SUV,Hybrid,Automatic,1993,5,2920463
M5612,Honda_Model_12,Sedan,Petrol,Automatic,1993,5,1997058
M5613,Honda_Model_13,Hatchback,Diesel,Manual,1498,5,2393191
M5614,Honda_Model_14,Hatchback,Petrol,Automatic,1993,5,1434042
M5615,Honda_Model_15,SUV,Diesel,Automatic,1498,5,3810293
M5616,Honda_Model_16,Hatchback,Diesel,Automatic,1199,5,3791445
M5617,Honda_Model_17,Sedan,Diesel,Manual,1799,7,3238872
M5618,Honda_Model_18,Hatchback,Hybrid,Automatic,1199,7,3193591
M5619,Honda_Model_19,SUV,Hybrid,Automatic,1993,5,1164193
M5620,Honda_Model_20,SUV,Diesel,Manual,1799,5,939198
M5621,Honda_Model_21,SUV,Petrol,Manual,1993,5,740149
M5622,Honda_Model_22,Sedan,Petrol,Manual,1993,7,4382879
M5623,Honda_Model_23,Sedan,Hybrid,Manual,1199,5,3687072
M5624,Honda_Model_24,Sedan,Diesel,Manual,1993,7,1909212
M5625,Honda_Model_25,Sedan,Petrol,Automatic,1199,7,1444984
M5626,Honda_Model_26,Sedan,Diesel,Manual,1993,7,4392515
M5627,Honda_Model_27,Hatchback,Petrol,Manual,1498,7,4084419
M5628,Honda_Model_28,Sedan,Hybrid,Manual,1799,7,2005704
M5629,Honda_Model_29,Sedan,Diesel,Manual,1199,5,3148514
M5630,Honda_Model_30,Hatchback,Diesel,Manual,1199,7,3353572
M5631,Honda_Model_31,Sedan,Petrol,Manual,1799,7,1874848
M5632,Honda_Model_32,SUV,Petrol,Manual,1199,5,1359893
M5633,Honda_Model_33,Sedan,Petrol,Manual,1799,5,1438322
M5634,Honda_Model_34,Sedan,Diesel,Automatic,1498,7,1042240
M5635,Honda_Model_35,SUV,Hybrid,Automatic,1993,5,2176201
M5636,Honda_Model_36,SUV,Hybrid,Automatic,1498,5,4320405
M5637,Honda_Model_37,SUV,Petrol,Manual,1993,5,4106813
M5638,Honda_Model_38,SUV,Hybrid,Manual,1799,7,2807785
M5639,Honda_Model_39,Sedan,Petrol,Manual,1498,7,2767681
M5640,Honda_Model_40,SUV,Hybrid,Automatic,1993,5,2197999
M5641,Honda_Model_41,SUV,Diesel,Manual,1799,5,4027335
M5642,Honda_Model_42,Hatchback,Petrol,Manual,1993,7,1713165
M5643,Honda_Model_43,SUV,Hybrid,Manual,1199,7,1490428
M5644,Honda_Model_44,SUV,Diesel,Automatic,1199,5,2928238
M5645,Honda_Model_45,Hatchback,Hybrid,Automatic,1799,7,1697935
M5646,Honda_Model_46,Hatchback,Diesel,Manual,1993,7,3585258
M5647,Honda_Model_47,Sedan,Diesel,Automatic,1199,5,1131083
M5648,Honda_Model_48,Hatchback,Hybrid,Manual,1498,5,2227329
M5649,Honda_Model_49,Sedan,Hybrid,Manual,1993,7,1281539
M5650,Honda_Model_0,Hatchback,Diesel,Automatic,1993,7,3508221
M5651,Honda_Model_1,Hatchback,Diesel,Automatic,1199,7,3179458
M5652,Honda_Model_2,Sedan,Diesel,Automatic,1199,5,848936
M5653,Honda_Model_3,Hatchback,Petrol,Automatic,1799,5,2037041
M5654,Honda_Model_4,Sedan,Diesel,Manual,1993,5,1903730
M5655,Honda_Model_5,Hatchback,Petrol,Manual,1498,5,3832390
M5656,Honda_Model_6,SUV,Diesel,Automatic,1199,7,1788707
M5657,Honda_Model_7,Hatchback,Petrol,Automatic,1993,5,902565
M5658,Honda_Model_8,Sedan,Diesel,Manual,1199,5,835282
M5659,Honda_Model_9,Hatchback,Diesel,Manual,1799,7,4090880
M5660,Honda_Model_10,Sedan,Diesel,Manual,1993,5,3572671
M5661,Honda_Model_11,Sedan,Hybrid,Manual,1993,7,4485679
M5662,Honda_Model_12,SUV,Hybrid,Automatic,1799,5,1682090
M5663,Honda_Model_13,SUV,Diesel,Automatic,1498,7,3667189
M5664,Honda_Model_14,Sedan,Petrol,Automatic,1199,7,1259139
M5665,Honda_Model_15,Hatchback,Petrol,Manual,1799,7,1513297
M5666,Honda_Model_16,Sedan,Diesel,Manual,1993,5,1570038
M5667,Honda_Model_17,Sedan,Hybrid,Automatic,1799,7,2932382
M5668,Honda_Model_18,Hatchback,Petrol,Automatic,1993,5,2918649
M5669,Honda_Model_19,Hatchback,Hybrid,Automatic,1799,5,4165724
M5670,Honda_Model_20,Hatchback,Petrol,Manual,1498,5,2060059
M5671,Honda_Model_21,Hatchback,Diesel,Automatic,1993,5,1587518
M5672,Honda_Model_22,Sedan,Hybrid,Manual,1799,5,3604156
M5673,Honda_Model_23,Sedan,Petrol,Automatic,1498,5,1924117
M5674,Honda_Model_24,SUV,Diesel,Automatic,1498,7,891933
M5675,Honda_Model_25,Sedan,Diesel,Automatic,1199,7,4388472
M5676,Honda_Model_26,Hatchback,Diesel,Manual,1993,5,3639387
M5677,Honda_Model_27,SUV,Hybrid,Manual,1199,5,2076353
M5678,Honda_Model_28,Hatchback,Hybrid,Manual,1498,5,3527531
M5679,Honda_Model_29,Sedan,Diesel,Manual,1199,5,4360437
M5680,Honda_Model_30,SUV,Hybrid,Manual,1199,5,2309096
M5681,Honda_Model_31,Hatchback,Petrol,Manual,1799,7,767323
M5682,Honda_Model_32,SUV,Diesel,Automatic,1199,7,2641075
M5683,Honda_Model_33,SUV,Diesel,Manual,1498,5,4260732
M5684,Honda_Model_34,Sedan,Hybrid,Automatic,1199,5,1716491
M5685,Honda_Model_35,Hatchback,Diesel,Manual,1993,7,2551100
M5686,Honda_Model_36,SUV,Petrol,Automatic,1799,5,3530362
M5687,Honda_Model_37,SUV,Hybrid,Automatic,1498,5,4080981
M5688,Honda_Model_38,Hatchback,Hybrid,Manual,1199,5,4064918
M5689,Honda_Model_39,SUV,Diesel,Automatic,1993,7,4102803
M5690,Honda_Model_40,SUV,Diesel,Manual,1498,7,2501708
M5691,Honda_Model_41,SUV,Diesel,Manual,1199,5,3046748
M5692,Honda_Model_42,Hatchback,Hybrid,Manual,1799,7,3072364
M5693,Honda_Model_43,Hatchback,Diesel,Manual,1199,7,2713481
M5694,Honda_Model_44,Hatchback,Petrol,Automatic,1498,5,879598
M5695,Honda_Model_45,Hatchback,Diesel,Manual,1498,7,2200750
M5696,Honda_Model_46,Sedan,Diesel,Automatic,1498,7,2912881
M5697,Honda_Model_47,SUV,Hybrid,Automatic,1993,7,2873745
M5698,Honda_Model_48,Hatchback,Diesel,Automatic,1199,7,1803617
M5699,Honda_Model_49,SUV,Hybrid,Manual,1199,7,4080842
M5700,Honda_Model_0,SUV,Diesel,Automatic,1199,7,1025516
M5701,Honda_Model_1,Sedan,Petrol,Manual,1799,5,4437578
M5702,Honda_Model_2,Hatchback,Petrol,Automatic,1993,5,1578531
M5703,Honda_Model_3,Hatchback,Hybrid,Manual,1993,5,4434062
M5704,Honda_Model_4,SUV,Hybrid,Manual,1799,7,1721173
M5705,Honda_Model_5,Hatchback,Diesel,Manual,1993,5,2734166
M5706,Honda_Model_6,SUV,Diesel,Manual,1799,7,2663096
M5707,Honda_Model_7,SUV,Petrol,Automatic,1498,7,1886737
M5708,Honda_Model_8,Sedan,Diesel,Automatic,1498,5,3600207
M5709,Honda_Model_9,Sedan,Petrol,Manual,1993,7,1536073
M5710,Honda_Model_10,Sedan,Hybrid,Automatic,1498,5,4119915
M5711,Honda_Model_11,SUV,Diesel,Manual,1498,7,3912300
M5712,Honda_Model_12,Hatchback,Hybrid,Manual,1498,5,3778792
M5713,Honda_Model_13,Sedan,Diesel,Automatic,1199,5,2229844
M5714,Honda_Model_14,Hatchback,Petrol,Manual,1498,5,3932428
M5715,Honda_Model_15,Sedan,Hybrid,Manual,1199,5,2854213
M5716,Honda_Model_16,Sedan,Hybrid,Manual,1799,7,1866533
M5717,Honda_Model_17,SUV,Diesel,Manual,1799,5,3589706
M5718,Honda_Model_18,Sedan,Hybrid,Manual,1799,7,3630930
M5719,Honda_Model_19,Sedan,Petrol,Automatic,1799,5,4364378
M5720,Honda_Model_20,SUV,Hybrid,Automatic,1799,5,4074122
M5721,Honda_Model_21,Hatchback,Hybrid,Automatic,1498,5,3697577
M5722,Honda_Model_22,Sedan,Diesel,Manual,1498,7,1109366
M5723,Honda_Model_23,SUV,Hybrid,Manual,1498,5,1836206
M5724,Honda_Model_24,Sedan,Diesel,Manual,1799,5,2874380
M5725,Honda_Model_25,SUV,Diesel,Manual,1799,7,974198
M5726,Honda_Model_26,Hatchback,Hybrid,Manual,1199,5,3323207
M5727,Honda_Model_27,Hatchback,Petrol,Manual,1993,7,2801860
M5728,Honda_Model_28,SUV,Diesel,Automatic,1498,5,3373598
M5729,Honda_Model_29,SUV,Hybrid,Manual,1993,5,3743948
M5730,Honda_Model_30,SUV,Diesel,Automatic,1799,5,2825234
M5731,Honda_Model_31,Hatchback,Petrol,Manual,1799,7,734024
M5732,Honda_Model_32,Sedan,Petrol,Automatic,1799,5,2758350
M5733,Honda_Model_33,Hatchback,Diesel,Manual,1993,5,3823103
M5734,Honda_Model_34,SUV,Petrol,Automatic,1199,5,3082757
M5735,Honda_Model_35,SUV,Hybrid,Automatic,1799,7,1753927
M5736,Honda_Model_36,Hatchback,Hybrid,Manual,1199,7,2240845
M5737,Honda_Model_37,SUV,Diesel,Manual,1199,7,3666212
M5738,Honda_Model_38,Hatchback,Petrol,Automatic,1498,7,804720
M5739,Honda_Model_39,SUV,Hybrid,Manual,1993,7,2397365
M5740,Honda_Model_40,Sedan,Hybrid,Manual,1799,7,4278662
M5741,Honda_Model_41,Sedan,Hybrid,Manual,1199,5,2645640
M5742,Honda_Model_42,SUV,Diesel,Automatic,1993,5,3317903
M5743,Honda_Model_43,Hatchback,Diesel,Manual,1993,5,4460593
M5744,Honda_Model_44,Sedan,Hybrid,Automatic,1799,5,826875
M5745,Honda_Model_45,Hatchback,Hybrid,Automatic,1498,5,3543724
M5746,Honda_Model_46,SUV,Petrol,Manual,1498,7,2635025
M5747,Honda_Model_47,Hatchback,Petrol,Automatic,1199,7,1368137
M5748,Honda_Model_48,Sedan,Petrol,Manual,1498,7,2936532
M5749,Honda_Model_49,Hatchback,Diesel,Manual,1498,5,4413457
M5750,Honda_Model_0,Hatchback,Hybrid,Automatic,1498,7,3435122
M5751,Honda_Model_1,SUV,Diesel,Automatic,1993,5,2878017
M5752,Honda_Model_2,SUV,Hybrid,Automatic,1799,7,713882
M5753,Honda_Model_3,SUV,Petrol,Automatic,1993,5,814883
M5754,Honda_Model_4,Sedan,Petrol,Automatic,1993,7,2670794
M5755,Honda_Model_5,Sedan,Petrol,Manual,1799,5,1971234
M5756,Honda_Model_6,SUV,Petrol,Automatic,1993,7,2971656
M5757,Honda_Model_7,SUV,Hybrid,Manual,1199,5,4058089
M5758,Honda_Model_8,Sedan,Petrol,Manual,1199,7,4203387
M5759,Honda_Model_9,Sedan,Hybrid,Automatic,1993,5,2383489
M5760,Honda_Model_10,Sedan,Hybrid,Automatic,1498,5,1697670
M5761,Honda_Model_11,Sedan,Diesel,Automatic,1993,5,3447374
M5762,Honda_Model_12,SUV,Petrol,Automatic,1498,5,2159450
M5763,Honda_Model_13,Sedan,Petrol,Automatic,1993,7,3521757
M5764,Honda_Model_14,SUV,Diesel,Manual,1199,7,2502578
M5765,Honda_Model_15,Hatchback,Hybrid,Manual,1498,7,1067209
M5766,Honda_Model_16,Hatchback,Petrol,Manual,1199,5,3308567
M5767,Honda_Model_17,Sedan,Hybrid,Automatic,1993,7,3555091
M5768,Honda_Model_18,Hatchback,Diesel,Automatic,1799,5,4104397
M5769,Honda_Model_19,Hatchback,Hybrid,Manual,1498,7,3885258
M5770,Honda_Model_20,Hatchback,Petrol,Automatic,1498,5,2937058
M5771,Honda_Model_21,Sedan,Hybrid,Automatic,1993,7,4253302
M5772,Honda_Model_22,Sedan,Hybrid,Automatic,1993,5,2675952
M5773,Honda_Model_23,Hatchback,Petrol,Manual,1498,5,2069414
M5774,Honda_Model_24,SUV,Petrol,Automatic,1799,7,787193
M5775,Honda_Model_25,Hatchback,Hybrid,Manual,1993,7,2396362
M5776,Honda_Model_26,Sedan,Hybrid,Automatic,1993,7,881393
M5777,Honda_Model_27,Sedan,Diesel,Automatic,1993,5,1445723
M5778,Honda_Model_28,Sedan,Petrol,Manual,1799,5,1953357
M5779,Honda_Model_29,Hatchback,Hybrid,Automatic,1498,5,3075981
M5780,Honda_Model_30,SUV,Petrol,Automatic,1199,7,2913406
M5781,Honda_Model_31,Sedan,Diesel,Automatic,1993,5,3463868
M5782,Honda_Model_32,Sedan,Hybrid,Manual,1799,7,4148456
M5783,Honda_Model_33,Hatchback,Hybrid,Automatic,1498,5,4349397
M5784,Honda_Model_34,SUV,Hybrid,Automatic,1498,7,1931010
M5785,Honda_Model_35,Hatchback,Petrol,Automatic,1799,5,1235632
M5786,Honda_Model_36,Sedan,Diesel,Automatic,1993,5,2387355
M5787,Honda_Model_37,SUV,Petrol,Automatic,1199,7,2841771
M5788,Honda_Model_38,SUV,Hybrid,Manual,1993,5,3295902
M5789,Honda_Model_39,Sedan,Diesel,Manual,1498,5,4477123
M5790,Honda_Model_40,SUV,Hybrid,Automatic,1199,7,3271699
M5791,Honda_Model_41,SUV,Hybrid,Automatic,1993,5,926351
M5792,Honda_Model_42,Hatchback,Petrol,Manual,1199,7,2787356
M5793,Honda_Model_43,Sedan,Hybrid,Automatic,1799,7,3978743
M5794,Honda_Model_44,Sedan,Diesel,Automatic,1993,5,4066985
M5795,Honda_Model_45,Sedan,Hybrid,Automatic,1498,5,1415577
M5796,Honda_Model_46,Sedan,Hybrid,Automatic,1498,5,812319
M5797,Honda_Model_47,Sedan,Petrol,Automatic,1199,7,4259965
M5798,Honda_Model_48,SUV,Diesel,Automatic,1799,5,3591932
M5799,Honda_Model_49,Hatchback,Petrol,Automatic,1993,7,4054086
M5800,Honda_Model_0,Sedan,Hybrid,Automatic,1799,5,4309865
M5801,Honda_Model_1,Hatchback,Petrol,Manual,1799,5,1371999
M5802,Honda_Model_2,Hatchback,Petrol,Manual,1199,7,3930758
M5803,Honda_Model_3,SUV,Petrol,Automatic,1199,5,3254934
M5804,Honda_Model_4,Sedan,Petrol,Automatic,1993,5,3494523
M5805,Honda_Model_5,SUV,Hybrid,Automatic,1498,5,3567089
M5806,Honda_Model_6,Sedan,Hybrid,Automatic,1993,5,4080136
M5807,Honda_Model_7,SUV,Diesel,Manual,1799,5,4212437
M5808,Honda_Model_8,Hatchback,Petrol,Manual,1199,7,3831761
M5809,Honda_Model_9,Sedan,Petrol,Manual,1799,5,3602224
M5810,Honda_Model_10,Hatchback,Diesel,Manual,1199,7,3881130
M5811,Honda_Model_11,Hatchback,Petrol,Automatic,1498,5,1813664
M5812,Honda_Model_12,SUV,Diesel,Automatic,1799,5,1095107
M5813,Honda_Model_13,Sedan,Hybrid,Automatic,1199,7,2956483
M5814,Honda_Model_14,Hatchback,Diesel,Manual,1993,5,3253389
M5815,Honda_Model_15,SUV,Petrol,Automatic,1993,5,4005787
M5816,Honda_Model_16,Sedan,Diesel,Automatic,1993,7,4029416
M5817,Honda_Model_17,Sedan,Hybrid,Manual,1799,7,2665996
M5818,Honda_Model_18,Hatchback,Petrol,Manual,1199,5,3987483
M5819,Honda_Model_19,Sedan,Hybrid,Manual,1199,7,3251451
M5820,Honda_Model_20,Hatchback,Hybrid,Manual,1199,7,2544975
M5821,Honda_Model_21,Sedan,Diesel,Manual,1799,7,1301952
M5822,Honda_Model_22,SUV,Hybrid,Automatic,1199,7,1657698
M5823,Honda_Model_23,Hatchback,Petrol,Automatic,1498,5,3421714
M5824,Honda_Model_24,Hatchback,Hybrid,Manual,1799,5,924903
M5825,Honda_Model_25,Sedan,Hybrid,Automatic,1498,7,2227665
M5826,Honda_Model_26,Sedan,Diesel,Automatic,1498,5,3646245
M5827,Honda_Model_27,Hatchback,Hybrid,Automatic,1993,7,1312026
M5828,Honda_Model_28,Sedan,Diesel,Automatic,1799,5,1951955
M5829,Honda_Model_29,SUV,Diesel,Manual,1199,5,1529884
M5830,Honda_Model_30,Sedan,Petrol,Automatic,1498,7,4382873
M5831,Honda_Model_31,SUV,Petrol,Automatic,1799,7,3221669
M5832,Honda_Model_32,SUV,Petrol,Automatic,1199,5,1542332
M5833,Honda_Model_33,SUV,Petrol,Manual,1993,5,4401476
M5834,Honda_Model_34,SUV,Diesel,Automatic,1799,5,3932651
M5835,Honda_Model_35,SUV,Hybrid,Manual,1799,7,1103048
M5836,Honda_Model_36,Sedan,Petrol,Manual,1799,5,2713488
M5837,Honda_Model_37,SUV,Petrol,Manual,1199,7,2547634
M5838,Honda_Model_38,Sedan,Petrol,Manual,1498,7,888944
M5839,Honda_Model_39,SUV,Hybrid,Automatic,1498,7,2225813
M5840,Honda_Model_40,Hatchback,Petrol,Manual,1799,5,3793615
M5841,Honda_Model_41,SUV,Hybrid,Manual,1799,7,2631947
M5842,Honda_Model_42,Hatchback,Diesel,Manual,1199,5,2369023
M5843,Honda_Model_43,SUV,Diesel,Manual,1993,7,1241090
M5844,Honda_Model_44,SUV,Diesel,Manual,1799,5,978477
M5845,Honda_Model_45,SUV,Hybrid,Automatic,1799,5,4142992
M5846,Honda_Model_46,Hatchback,Petrol,Manual,1993,7,2366485
M5847,Honda_Model_47,Hatchback,Petrol,Automatic,1799,7,1377519
M5848,Honda_Model_48,SUV,Petrol,Automatic,1498,5,1117876
M5849,Honda_Model_49,Sedan,Petrol,Manual,1799,5,3378283
M5850,Honda_Model_0,SUV,Petrol,Automatic,1498,7,4495195
M5851,Honda_Model_1,Hatchback,Hybrid,Automatic,1199,7,1914167
M5852,Honda_Model_2,SUV,Diesel,Automatic,1199,5,3153629
M5853,Honda_Model_3,Hatchback,Petrol,Manual,1498,5,1793511
M5854,Honda_Model_4,Hatchback,Diesel,Manual,1498,7,722507
M5855,Honda_Model_5,Hatchback,Hybrid,Manual,1993,5,902132
M5856,Honda_Model_6,SUV,Hybrid,Manual,1498,7,1046415
M5857,Honda_Model_7,Hatchback,Petrol,Manual,1498,7,2592231
M5858,Honda_Model_8,Hatchback,Hybrid,Manual,1799,7,2955899
M5859,Honda_Model_9,SUV,Diesel,Manual,1993,7,1075631
M5860,Honda_Model_10,Hatchback,Petrol,Automatic,1498,5,4387689
M5861,Honda_Model_11,SUV,Petrol,Automatic,1498,7,1858195
M5862,Honda_Model_12,Hatchback,Diesel,Manual,1498,7,2308334
M5863,Honda_Model_13,Sedan,Petrol,Automatic,1799,5,1528035
M5864,Honda_Model_14,Sedan,Petrol,Manual,1799,5,3275193
M5865,Honda_Model_15,Hatchback,Diesel,Manual,1799,7,3221598
M5866,Honda_Model_16,Sedan,Petrol,Manual,1199,7,2418478
M5867,Honda_Model_17,SUV,Petrol,Automatic,1799,7,3563075
M5868,Honda_Model_18,Sedan,Diesel,Manual,1498,7,2596415
M5869,Honda_Model_19,Hatchback,Hybrid,Manual,1799,7,1278109
M5870,Honda_Model_20,Hatchback,Diesel,Manual,1799,7,997834
M5871,Honda_Model_21,SUV,Petrol,Manual,1993,5,3328094
M5872,Honda_Model_22,Hatchback,Diesel,Automatic,1498,5,1160773
M5873,Honda_Model_23,SUV,Petrol,Manual,1799,7,3433699
M5874,Honda_Model_24,Sedan,Petrol,Automatic,1199,5,1440904
M5875,Honda_Model_25,Sedan,Diesel,Automatic,1993,5,2098984
M5876,Honda_Model_26,SUV,Petrol,Manual,1799,7,3611030
M5877,Honda_Model_27,SUV,Hybrid,Manual,1993,5,4203387
M5878,Honda_Model_28,Hatchback,Petrol,Automatic,1993,5,2321348
M5879,Honda_Model_29,Sedan,Diesel,Automatic,1199,7,1268366
M5880,Honda_Model_30,SUV,Hybrid,Automatic,1199,7,1223259
M5881,Honda_Model_31,Sedan,Hybrid,Automatic,1199,7,2125544
M5882,Honda_Model_32,SUV,Petrol,Manual,1498,5,4374241
M5883,Honda_Model_33,Sedan,Diesel,Automatic,1993,7,3183394
M5884,Honda_Model_34,Hatchback,Petrol,Automatic,1799,5,774745
M5885,Honda_Model_35,Sedan,Petrol,Automatic,1199,7,1989844
M5886,Honda_Model_36,Sedan,Diesel,Automatic,1199,7,4320203
M5887,Honda_Model_37,Sedan,Diesel,Manual,1993,7,4022287
M5888,Honda_Model_38,Sedan,Petrol,Manual,1993,7,2472612
M5889,Honda_Model_39,Sedan,Hybrid,Manual,1993,5,2808873
M5890,Honda_Model_40,Hatchback,Petrol,Automatic,1799,5,4241531
M5891,Honda_Model_41,SUV,Hybrid,Automatic,1498,7,2906030
M5892,Honda_Model_42,Sedan,Petrol,Manual,1498,5,3360877
M5893,Honda_Model_43,Hatchback,Diesel,Manual,1199,7,850061
M5894,Honda_Model_44,Sedan,Hybrid,Automatic,1498,7,2474476
M5895,Honda_Model_45,Sedan,Diesel,Manual,1799,5,3840623
M5896,Honda_Model_46,SUV,Diesel,Automatic,1498,5,3663421
M5897,Honda_Model_47,Sedan,Diesel,Automatic,1799,7,2371079
M5898,Honda_Model_48,Hatchback,Diesel,Automatic,1199,7,3184733
M5899,Honda_Model_49,Hatchback,Diesel,Automatic,1993,7,1690544
M5900,Honda_Model_0,SUV,Petrol,Automatic,1799,5,3161410
M5901,Honda_Model_1,Sedan,Hybrid,Automatic,1993,7,2082336
M5902,Honda_Model_2,Hatchback,Petrol,Manual,1199,7,2935632
M5903,Honda_Model_3,Sedan,Petrol,Manual,1799,7,1621657
M5904,Honda_Model_4,Sedan,Petrol,Manual,1799,7,3184183
M5905,Honda_Model_5,Sedan,Diesel,Automatic,1498,7,3603344
M5906,Honda_Model_6,SUV,Petrol,Manual,1799,7,4387768
M5907,Honda_Model_7,Sedan,Hybrid,Automatic,1199,5,1445089
M5908,Honda_Model_8,Hatchback,Petrol,Automatic,1993,7,2669880
